pytã,bermejo,bermejo,R
pytã,púrpura,púrpura,R
pytãngy,rosa,rosa,R
pytãngy,rosado,rosado,R
pytãngy,rojizo,rojizo,R
pytãrovy,violeta,violeta,R
pytãrovy,lila,lila,R
pytũ,oscuro,oscuro,R
pytũ,tenebroso,tenebroso,R
pytũ,nebuloso,nebuloso,R
pytũhápe,oscuramente,oscuramente,R
pytũngy,semioscuro,semioscuro,R
pyvã,patituerto,patituerto,R
pyáu,ronco,ronco,R
py'aguapy,sereno,sereno,R
py'aguapy,pacífico,pacífico,R
py'aguapy,sensato,sensato,R
py'aguapy,sosegado,sosegado,R
py'aguapy'ỹ,inquieto,inquieto,R
py'aguapýva,tranquilo,tranquilo,R
py'aguapýva,plácido,plácido,R
py'aguasu,valiente,valiente,R
py'aguasu,corajudo,corajudo,R
py'aguasu,audaz,audaz,R
py'aguasu,intrépido,intrépido,R
py'ahatã,cruel,cruel,R
py'ahatã,severo,severo,R
py'ahatã,rudo,rudo,R
py'aheta,vacilante,vacilante,R
py'ahetáva,inconstante,inconstante,R
py'ahetáva,voluble,voluble,R
py'ahetáva,versátil,versátil,R
py'ajoyvýva,traidor,traidor,R
py'aju,miedoso,miedoso,R
py'aju,temeroso,temeroso,R
py'aju,cobarde,cobarde,R
py'akangy,lánguido,lánguido,R
py'amandyju,miedoso,miedoso,R
py'amirĩ,miedoso,miedoso,R
py'amirĩ,temeroso,temeroso,R
py'amirĩ,cobarde,cobarde,R
py'angata,preocupado,preocupado,R
py'angata,perturbado,perturbado,R
py'angekói,melancólico,melancólico,R
py'apotĩ,inocente,inocente,R
py'arerahaha,seductor,seductor,R
py'aro,amargado,amargado,R
py'aro,rencoroso,rencoroso,R
py'aro,perverso,perverso,R
py'atarova,desesperado,desesperado,R
py'atarova,frenético,frenético,R
py'avai,disgustado,disgustado,R
py'i,angosto,angosto,R
pénde,vuestro,vuestro,R
pýra,crudo,crudo,R
pẽngue,roto,roto,R
pẽngue,destrozado,destrozado,R
pẽngue,quebrado,quebrado,R
rairõ'ỹ,inofensivo,inofensivo,R
ramogua,reciente,reciente,R
rari,arisco,arisco,R
rari,ágil,ágil,R
rari,vivaracho,vivaracho,R
rari,esquivo,esquivo,R
rari,fogoso,fogoso,R
rari,ligero,ligero,R
rari,flexible,flexible,R
rari,receloso,receloso,R
raẽ,previo,previo,R
raẽgua,previo,previo,R
ra'y,pequeño,pequeño,R
ra'y,almácigo,almácigo,R
ra'y,cachorro,cachorro,R
rei,inútil,inútil,R
rei,vacante,vacante,R
rei,baladí,baladí,R
rei,trivial,trivial,R
rei,cualquier,cualquier,R
rerovaha,contagioso,contagioso,R
reruha,portador,portador,R
rerupyre,traído,traído,R
rerupyre,importado,importado,R
riregua,posterior,posterior,R
riregua,ulterior,ulterior,R
riregua,subsiguiente,subsiguiente,R
ro,amargo,amargo,R
roviru,semiseco,semiseco,R
ro'y,fria,fria,R
ro'y,frígido,frígido,R
ruru,hinchado,hinchado,R
ruru,tumefacto,tumefacto,R
ruru,edematoso,edematoso,R
rusu,grande,grande,R
rusu,crecido,crecido,R
rẽ,maloliente,maloliente,R
rẽ,hediondo,hediondo,R
sagua'a,arisco,arisco,R
sagua'a,indómito,indómito,R
sagua'a,salvaje,salvaje,R
sagua'a,tosco,tosco,R
sagua'a,esquivo,esquivo,R
sagua'a,chabacano,chabacano,R
sagua'a,montaraz,montaraz,R
sagua'a,redomón,redomón,R
sagua'a,descomedido,descomedido,R
sagua'a,huraño,huraño,R
sagua'a,rústico,rústico,R
saingo,colgante,colgante,R
saingo,colgado,colgado,R
saite,arisco,arisco,R
saite,indomable,indomable,R
saite,esquivo,esquivo,R
saite,silvestre,silvestre,R
saite,vivaracho,vivaracho,R
saite'opyre,domesticado,domesticado,R
sake,tenue,tenue,R
sake,pálido,pálido,R
sake,aguado,aguado,R
sake,apagado,apagado,R
sakã,transparente,transparente,R
sakã,límpido,límpido,R
sakã,tenue,tenue,R
sakã,claro,claro,R
sambo,agil,agil,R
sambo,elástico,elástico,R
sambo,gimnasta,gimnasta,R
sangy,llorón,llorón,R
santoro,desagradable,desagradable,R
santoro,antipático,antipático,R
santoro,intratable,intratable,R
sapy'a,inesperado,inesperado,R
sapy'agua,transitorio,transitorio,R
sapy'agua,fugaz,fugaz,R
sapy'aitegua,instantáneo,instantáneo,R
sapy'apy'a,recurrente,recurrente,R
sapy'apy'a,intermitente,intermitente,R
sapy'apy'a,discontinuo,discontinuo,R
sapy'arã,momentáneo,momentáneo,R
sapy'áva,fortuito,fortuito,R
saraki,juguetón,juguetón,R
saraki,travieso,travieso,R
saraki,vivaracho,vivaracho,R
saraki,ligero,ligero,R
saraki,saltarín,saltarín,R
sarambi,esparcido,esparcido,R
sarambi,desparramado,desparramado,R
sarambi,desordenado,desordenado,R
sarigue,arisco,arisco,R
sarigue,indomable,indomable,R
sarigue'opyre,domesticado,domesticado,R
satĩ,claro,claro,R
satĩ,transparente,transparente,R
satĩ,puro,puro,R
savi,tuerto,tuerto,R
savi,bizco,bizco,R
sayku,legañoso,legañoso,R
sa'i,chico,chico,R
sa'i,pequeño,pequeño,R
sa'i,menudo,menudo,R
sa'i,fino,fino,R
sa'i,insignificante,insignificante,R
sa'i,pocos,pocos,R
sa'yju,amarillo,amarillo,R
sa'yju,pálido,pálido,R
sa'yju,descolorido,descolorido,R
sa'yju,macilento,macilento,R
sa'yju,lívido,lívido,R
sa'yjuvy,amarillento,amarillento,R
so,suelto,suelto,R
sogue,cortado,cortado,R
sope,ratero,ratero,R
sope,ladrón,ladrón,R
soro,roto,roto,R
soro,desgarrado,desgarrado,R
soro,quebrado,quebrado,R
soro,rasgado,rasgado,R
soro,estropeado,estropeado,R
soso,abatido,abatido,R
soso,oprimido,oprimido,R
soso,fatigado,fatigado,R
soso,cansado,cansado,R
suguy,indirecto,indirecto,R
suguy,escondido,escondido,R
suguy,reservado,reservado,R
syvy,oculto,oculto,R
syvy,clandestino,clandestino,R
sãmbyky,obligado,obligado,R
sãmbyky,coartado,coartado,R
sãmbyky,restringido,restringido,R
sãso,libre,libre,R
sãso,suelto,suelto,R
sãso,,,R
sã'ỹ,libre,libre,R
sỹi,resbaladizo,resbaladizo,R
sỹi,escurridizo,escurridizo,R
sỹi,liso,liso,R
sỹi,suave,suave,R
sỹi,plano,plano,R
sỹi,pulido,pulido,R
sỹi,terso,terso,R
tajasu,sucio,sucio,R
tajasu,puerco,puerco,R
tajasu,cochino,cochino,R
tajasu,inmoral,inmoral,R
tajasu,inmundo,inmundo,R
tajasu,deshonesto,deshonesto,R
tambo,paciente,paciente,R
tapiagua,frecuente,frecuente,R
tapiagua,habitual,habitual,R
tapiagua,permanente,permanente,R
tapiagua,ordinario,ordinario,R
tapiagua,común,común,R
tapiagua'ỹ,extraordinario,extraordinario,R
tapiagua'ỹ,singular,singular,R
tapiagua'ỹ,raro,raro,R
tapiagua'ỹ,eventual,eventual,R
tarova,loco,loco,R
tarova,demente,demente,R
tarova,desequilibrado,desequilibrado,R
tarova,alocado,alocado,R
tarova,chiflado,chiflado,R
tarova,insensato,insensato,R
tarova,idiota,idiota,R
taryrýi,mezquino,mezquino,R
taryrýi,codicioso,codicioso,R
taryrýi,ambicioso,ambicioso,R
tavagua,ciudadano,ciudadano,R
tavagua,urbano,urbano,R
tavy,ignorante,ignorante,R
tavy,inculto,inculto,R
tavy,bobo,bobo,R
tavy,sonso,sonso,R
tavy,necio,necio,R
tavy,tonto,tonto,R
tavy,loco,loco,R
tavy,torpe,torpe,R
tavy,tosco,tosco,R
tavyrai,idiota,idiota,R
tavyrai,tonto,tonto,R
tavyrai,imbécil,imbécil,R
tavyrai,sonso,sonso,R
tavyrai,bobo,bobo,R
tavyrai,necio,necio,R
tavyrai,tilingo,tilingo,R
tavyrõ,tarambana,tarambana,R
tee,propio,propio,R
tee,real,real,R
tee,verdadero,verdadero,R
tee,personal,personal,R
tee,legítimo,legítimo,R
tie'ỹ,grosero,grosero,R
tie'ỹ,indecente,indecente,R
tie'ỹ,picaresco,picaresco,R
tie'ỹ,desvergonzado,desvergonzado,R
tie'ỹ,desfachatado,desfachatado,R
tie'ỹ,maleducado,maleducado,R
tie'ỹ,sinvergüenza,sinvergüenza,R
tie'ỹ,obsceno,obsceno,R
tie'ỹ,travieso,travieso,R
tie'ỹ,zafado,zafado,R
tie'ỹ,escandaloso,escandaloso,R
tie'ỹ,deshonesto,deshonesto,R
tindy,cabizbajo,cabizbajo,R
tindy,abatido,abatido,R
tindy,desalentado,desalentado,R
tindy,desanimado,desanimado,R
tindy,descorazonado,descorazonado,R
tindy,humilde,humilde,R
tindy,avergonzado,avergonzado,R
tiri,agrietado,agrietado,R
tiri,hendido,hendido,R
tiri,rajado,rajado,R
tuicha,grande,grande,R
tuicha,vasto,vasto,R
tuichaite,voluminoso,voluminoso,R
tuichaiteve,máximo,máximo,R
tuichave,mayor,mayor,R
tuichave,superior,superior,R
tuja,viejo,viejo,R
tuja,anciano,anciano,R
tuja,antiguo,antiguo,R
tuja,senil,senil,R
tujakue,vetusto,vetusto,R
tuju,pantanoso,pantanoso,R
tuju,podrido,podrido,R
tuju,corrupto,corrupto,R
tujupyre,podrido,podrido,R
tujupyre,putrefacto,putrefacto,R
tukumbo,severo,severo,R
tukumbo,riguroso,riguroso,R
tukumbo,duro,duro,R
tumi,impalpable,impalpable,R
tumipyre,molido,molido,R
tupe,humilde,humilde,R
tupe,bajo,bajo,R
tyai,turbio,turbio,R
tyai,impuro,impuro,R
tyarõ,maduro,maduro,R
tyarõ,sazonado,sazonado,R
tyarõ,adulto,adulto,R
tyre'ỹ,huérfano,huérfano,R
tyre'ỹ,guacho,guacho,R
tái,picante,picante,R
tĩgua,nasal,nasal,R
tĩgua'a,apolillado,apolillado,R
tĩpa'ã,resfriado,resfriado,R
tĩsyry,resfriado,resfriado,R
tĩsyry,mocoso,mocoso,R
tĩ'atã,altanero,altanero,R
tĩ'atã,engreído,engreído,R
tĩ'atã,soberbio,soberbio,R
tĩ'atã,desfachatado,desfachatado,R
umi,esos,esos,R
umi,aquéllos,aquéllos,R
umichagua,tales,tales,R
upe,ese,ese,R
upe,aquél,aquél,R
upeichagua,así,así,R
upeigua,futuro,futuro,R
uperiregua,posterior,posterior,R
uperiregua,siguiente,siguiente,R
uperiregua,sucesivo,sucesivo,R
vai,feo,feo,R
vai,nocivo,nocivo,R
vai,perjudicial,perjudicial,R
vai,ordinario,ordinario,R
vaikue,deshecho,deshecho,R
vaive,peor,peor,R
va'ỹva,inflexible,inflexible,R
va'ỹva,inalterable,inalterable,R
vera,brilloso,brilloso,R
vera,brillante,brillante,R
vera,reluciente,reluciente,R
vera,resplandeciente,resplandeciente,R
vera,radiante,radiante,R
vera,lustroso,lustroso,R
vevúi,liviano,liviano,R
vevúi,ligero,ligero,R
vevúi,leve,leve,R
vevúi,suave,suave,R
vevúi,sutil,sutil,R
vevúi,ágil,ágil,R
vevúi,fofo,fofo,R
vevúi,esponjoso,esponjoso,R
vevúi,poroso,poroso,R
virugua,pecuniario,pecuniario,R
virureroha,lucrativo,lucrativo,R
virureroha,ganancioso,ganancioso,R
virãi,pelado,pelado,R
virãi,rojizo,rojizo,R
vuku,largo,largo,R
vyvy,cosido,cosido,R
vy'a'ỹva,infeliz,infeliz,R
vy'a'ỹva,desdichado,desdichado,R
vy'a'ỹva,descontento,descontento,R
váiro,inaceptable,inaceptable,R
váiro,despreciable,despreciable,R
váiro,feo,feo,R
vã,inclinado,inclinado,R
ygue,lánguido,lánguido,R
ygue,flojo,flojo,R
ygue,decaído,decaído,R
yguy,sumergido,sumergido,R
ykegua,lateral,lateral,R
ykegua,lindante,lindante,R
ykeregua,contiguo,contiguo,R
ykeregua,limítrofe,limítrofe,R
yketeĩ,unilateral,unilateral,R
yke'ã,ladeado,ladeado,R
yma,pasado,pasado,R
yma,antiguo,antiguo,R
ymaguare,antiguo,antiguo,R
ymaguare,viejo,viejo,R
ymaguare,legendario,legendario,R
ymaguare,anacrónico,anacrónico,R
ypajereta,lagunoso,lagunoso,R
ypegua,acuático,acuático,R
ypi,enjuto,enjuto,R
ypi,seco,seco,R
ypi,flaco,flaco,R
ypi,deshidratado,deshidratado,R
ypi,mustio,mustio,R
ypy,inicial,inicial,R
ypy,primero,primero,R
ypykue,original,original,R
ypykue,primitivo,primitivo,R
ypypegua,inicial,inicial,R
ypypegua,original,original,R
ypytũ,oscuro,oscuro,R
ypytũ,tupido,tupido,R
ypytũ,espeso,espeso,R
ytarã,natatorio,natatorio,R
yvagapegua,celeste,celeste,R
yvagapegua,celestial,celestial,R
yvate,alto,alto,R
yvate,elevado,elevado,R
yvateve,superior,superior,R
yvatevogua,norteño,norteño,R
yvi,derecho,derecho,R
yvi,recto,recto,R
yvuku,alto,alto,R
yvyguy,enterrado,enterrado,R
yvyguy,subterráneo,subterráneo,R
yvypegua,terreno,terreno,R
yvypegua,terrestre,terrestre,R
yvypegua,terrenal,terrenal,R
yvýi,bajo,bajo,R
y'uhéi,sediento,sediento,R
ã,estos,estos,R
ã,estas,estas,R
ãgagua,moderno,moderno,R
ãgagua,actual,actual,R
ãgagua,vigente,vigente,R
ãgagua,contemporáneo,contemporáneo,R
ãgagua,presente,presente,R
ñaimo'ã'ỹ,impensado,impensado,R
ñaimo'ã'ỹva,casual,casual,R
ñakãguapy,tranquilo,tranquilo,R
ñakãguapy,recatado,recatado,R
ñakãkarãiva,peinado,peinado,R
ñambohasakuaáva,llevadero,llevadero,R
ñande'ỹva,extranjero,extranjero,R
ñande'ỹva,forastero,forastero,R
ñande'ỹva,gringo,gringo,R
ñandu'ỹ,impasible,impasible,R
ñandu'ỹ,insensible,insensible,R
ñandy,grasiento,grasiento,R
ñandy,grasoso,grasoso,R
ñandéva,paisano,paisano,R
ñandéva,indígena,indígena,R
ñandýva,grasiento,grasiento,R
ñandýva,grasoso,grasoso,R
ñapañuãi,enredado,enredado,R
ñapytĩmbyre,amarrado,amarrado,R
ñapytĩmbyre,atado,atado,R
ñarõ,bravo,bravo,R
ñarõ,peleador,peleador,R
ñarõ,enojado,enojado,R
ñarõ,feroz,feroz,R
ñaña,malo,malo,R
ñaña,malvado,malvado,R
ñaña,maligno,maligno,R
ñaña,malévolo,malévolo,R
ñaña,perverso,perverso,R
ñañaséva,malintencionado,malintencionado,R
ña'yña,deshilado,deshilado,R
ña'yña,deshilachado,deshilachado,R
ñeha'arõ'ỹ,imprevisto,imprevisto,R
ñehendu'ỹva,inaudito,inaudito,R
ñeikotevẽva,necesario,necesario,R
ñeimo'ãpyre,imaginado,imaginado,R
ñeimo'ãpyre,pensado,pensado,R
ñeimo'ãva,imaginario,imaginario,R
ñeimo'ãva,meditabundo,meditabundo,R
ñeimo'ãva,parecido,parecido,R
ñeimo'ãva,semejante,semejante,R
ñeimo'ã'ỹ,imprevisto,imprevisto,R
ñeimo'ã'ỹ,casual,casual,R
ñeimo'ã'ỹva,sorprendente,sorprendente,R
ñeimo'ã'ỹva,impensado,impensado,R
ñekumby'ỹva,ininteligible,ininteligible,R
ñembohekóva,altanero,altanero,R
ñemboitapyre,empedrado,empedrado,R
ñemboja'o,dividido,dividido,R
ñembojevy,rechazado,rechazado,R
ñembopyahu,actualizado,actualizado,R
ñembopyahu,remozado,remozado,R
ñemboro'ysã,enfriado,enfriado,R
ñembotuja,avejentado,avejentado,R
ñembotuja,añejado,añejado,R
ñemboty,cerrado,cerrado,R
ñemboty,tapado,tapado,R
ñemboty,trancado,trancado,R
ñembotyai,perturbado,perturbado,R
ñembotyai,descompuesto,descompuesto,R
ñembou,enviado,enviado,R
ñemboyke,apartado,apartado,R
ñembo'ýva,parado,parado,R
ñembyahýi,hambriento,hambriento,R
ñembyaipyre,putrefacto,putrefacto,R
ñembyaipyre,viciado,viciado,R
ñembyai'ỹva,inalterable,inalterable,R
ñembyai'ỹva,incorrompible,incorrompible,R
ñembyasy,triste,triste,R
ñembyasy,apesadumbrado,apesadumbrado,R
ñemi,escondido,escondido,R
ñemi,oculto,oculto,R
ñemihapegua,confidencial,confidencial,R
ñemihapegua,clandestino,clandestino,R
ñemimby,escondido,escondido,R
ñemoakỹ,regado,regado,R
ñemohendapyre,radicado,radicado,R
ñemohendapyre,instalado,instalado,R
ñemoingepyre,incluido,incluido,R
ñemomba'eguasúva,respetado,respetado,R
ñemomba'eguasúva,venerado,venerado,R
ñemomichĩva,menguante,menguante,R
ñemomorãmby,loado,loado,R
ñemomorãmby,alabado,alabado,R
ñemonambi,preso,preso,R
ñemopẽ,roto,roto,R
ñemopẽ,quebrado,quebrado,R
ñemoĩmbyre,puesto,puesto,R
ñemoĩmbyre,incluido,incluido,R
ñemoĩva,opositor,opositor,R
ñemoĩva,rebelde,rebelde,R
ñemo'ãpyre,tapado,tapado,R
ñemo'ãpyre,cubierto,cubierto,R
ñemyronde,tímido,tímido,R
ñemyronde,quisquilloso,quisquilloso,R
ñemyronde,resentido,resentido,R
ñemyronde,enojadizo,enojadizo,R
ñemyronde,furioso,furioso,R
ñensuguy,ladino,ladino,R
ñensuguy,taimado,taimado,R
ñensuguy,hipócrita,hipócrita,R
ñepyrũgua,primer,primer,R
ñepyrũgua,primero,primero,R
ñepyrũgua,iniciador,iniciador,R
ñepyrũgua,novicio,novicio,R
ñepyrũmbyre,empezado,empezado,R
ñepã,deforme,deforme,R
ñepã,paralítico,paralítico,R
ñepã,contrahecho,contrahecho,R
ñepã,lisiado,lisiado,R
ñepã,defectuoso,defectuoso,R
ñetinga,varado,varado,R
ñe'ekõi,bilingüe,bilingüe,R
ñe'engu,mudo,mudo,R
ñe'engu,tartamudo,tartamudo,R
ñe'ẽmbyky,parco,parco,R
ñe'ẽmbyre,hablado,hablado,R
ñe'ẽme'ẽmbyre,prometido,prometido,R
ñe'ẽngatu,charlatán,charlatán,R
ñe'ẽngatu,locuaz,locuaz,R
ñe'ẽngatu,hablador,hablador,R
ñe'ẽngatu,chismoso,chismoso,R
ñe'ẽngatu,fanfarrón,fanfarrón,R
ñe'ẽngatu,parlanchín,parlanchín,R
ñe'ẽnguru,gruñidor,gruñidor,R
ñe'ẽrendu,obediente,obediente,R
ñe'ẽrendu,dócil,dócil,R
ñe'ẽrendu'ỹ,desobediente,desobediente,R
ñipytũ,oscuro,oscuro,R
ñipytũ,nebuloso,nebuloso,R
ño,solo,solo,R
ñokĩ,zambo,zambo,R
ñongatupy,guardado,guardado,R
ñongatupy,reservado,reservado,R
ñopẽ,trenzado,trenzado,R
ñumegua,rural,rural,R
ñumegua,campesino,campesino,R
ñumegua,llanero,llanero,R
ñuvãmbyre,protegido,protegido,R
ñuvãmbyre,velado,velado,R
ñypytũ,oscuro,oscuro,R
ñypytũ,lóbrego,lóbrego,R
ñypytũ,revesado,revesado,R
ñypytũ,tétrico,tétrico,R
ñyrõva,indulgente,indulgente,R
ñyrõ'ỹva,imperdonable,imperdonable,R
ñyrõ'ỹva,inexcusable,inexcusable,R
ñyñýi,marchito,marchito,R
ñyñýi,mustio,mustio,R
ñyñýi,menguante,menguante,R
ñáne,nuestro(s),nuestro(s),R
