Word Category,Word,Occurrences,Base Form,Total Occurrences
V,irrumpisteis,0,irrumpir,2
V,irrumpiéramos,0,irrumpir,2
V,irrumpiéremos,0,irrumpir,2
V,irrumpiésemos,0,irrumpir,2
V,irrumpió,0,irrumpir,2
V,irrumpo,0,irrumpir,2
V,irrumpáis,0,irrumpir,2
V,irrumpí,0,irrumpir,2
V,irrumpía,0,irrumpir,2
V,irrumpíais,0,irrumpir,2
V,irrumpíamos,0,irrumpir,2
V,irrumpían,0,irrumpir,2
V,irrumpías,0,irrumpir,2
V,irrumpís,0,irrumpir,2
V,jadea,0,jadear,1
V,jadeaba,0,jadear,1
V,jadeabais,0,jadear,1
V,jadeaban,0,jadear,1
V,jadeabas,0,jadear,1
V,jadead,0,jadear,1
V,jadeada,0,jadear,1
V,jadeadas,0,jadear,1
V,jadeado,0,jadear,1
V,jadeados,0,jadear,1
V,jadeamos,0,jadear,1
V,jadean,0,jadear,1
V,jadeando,1,jadear,1
V,jadear,0,jadear,1
V,jadeara,0,jadear,1
V,jadearais,0,jadear,1
V,jadearan,0,jadear,1
V,jadearas,0,jadear,1
V,jadeare,0,jadear,1
V,jadeareis,0,jadear,1
V,jadearemos,0,jadear,1
V,jadearen,0,jadear,1
V,jadeares,0,jadear,1
V,jadearon,0,jadear,1
V,jadeará,0,jadear,1
V,jadearán,0,jadear,1
V,jadearás,0,jadear,1
V,jadearé,0,jadear,1
V,jadearéis,0,jadear,1
V,jadearía,0,jadear,1
V,jadearíais,0,jadear,1
V,jadearíamos,0,jadear,1
V,jadearían,0,jadear,1
V,jadearías,0,jadear,1
V,jadeas,0,jadear,1
V,jadease,0,jadear,1
V,jadeaseis,0,jadear,1
V,jadeasen,0,jadear,1
V,jadeases,0,jadear,1
V,jadeaste,0,jadear,1
V,jadeasteis,0,jadear,1
V,jadee,0,jadear,1
V,jadeemos,0,jadear,1
V,jadeen,0,jadear,1
V,jadees,0,jadear,1
V,jadeo,0,jadear,1
V,jadeábamos,0,jadear,1
V,jadeáis,0,jadear,1
V,jadeáramos,0,jadear,1
V,jadeáremos,0,jadear,1
V,jadeásemos,0,jadear,1
V,jadeé,0,jadear,1
V,jadeéis,0,jadear,1
V,jadeó,0,jadear,1
V,jalona,0,jalonar,0
V,jalonaba,0,jalonar,0
V,jalonabais,0,jalonar,0
V,jalonaban,0,jalonar,0
V,jalonabas,0,jalonar,0
V,jalonad,0,jalonar,0
V,jalonada,0,jalonar,0
V,jalonadas,0,jalonar,0
V,jalonado,0,jalonar,0
V,jalonados,0,jalonar,0
V,jalonamos,0,jalonar,0
V,jalonan,0,jalonar,0
V,jalonando,0,jalonar,0
V,jalonar,0,jalonar,0
V,jalonara,0,jalonar,0
V,jalonarais,0,jalonar,0
V,jalonaran,0,jalonar,0
V,jalonaras,0,jalonar,0
V,jalonare,0,jalonar,0
V,jalonareis,0,jalonar,0
V,jalonaremos,0,jalonar,0
V,jalonaren,0,jalonar,0
V,jalonares,0,jalonar,0
V,jalonaron,0,jalonar,0
V,jalonará,0,jalonar,0
V,jalonarán,0,jalonar,0
V,jalonarás,0,jalonar,0
V,jalonaré,0,jalonar,0
V,jalonaréis,0,jalonar,0
V,jalonaría,0,jalonar,0
V,jalonaríais,0,jalonar,0
V,jalonaríamos,0,jalonar,0
V,jalonarían,0,jalonar,0
V,jalonarías,0,jalonar,0
V,jalonas,0,jalonar,0
V,jalonase,0,jalonar,0
V,jalonaseis,0,jalonar,0
V,jalonasen,0,jalonar,0
V,jalonases,0,jalonar,0
V,jalonaste,0,jalonar,0
V,jalonasteis,0,jalonar,0
V,jalone,0,jalonar,0
V,jalonemos,0,jalonar,0
V,jalonen,0,jalonar,0
V,jalones,0,jalonar,0
V,jalono,0,jalonar,0
V,jalonábamos,0,jalonar,0
V,jalonáis,0,jalonar,0
V,jalonáramos,0,jalonar,0
V,jalonáremos,0,jalonar,0
V,jalonásemos,0,jalonar,0
V,jaloné,0,jalonar,0
V,jalonéis,0,jalonar,0
V,jalonó,0,jalonar,0
V,juega,1,jugar,31
V,juegan,2,jugar,31
V,juegas,0,jugar,31
V,juego,11,jugar,31
V,juegue,0,jugar,31
V,jueguen,0,jugar,31
V,juegues,0,jugar,31
V,jugaba,1,jugar,31
V,jugabais,0,jugar,31
V,jugaban,1,jugar,31
V,jugabas,0,jugar,31
V,jugad,0,jugar,31
V,jugada,0,jugar,31
V,jugadas,0,jugar,31
V,jugado,2,jugar,31
V,jugados,0,jugar,31
V,jugamos,0,jugar,31
V,jugando,2,jugar,31
V,jugar,6,jugar,31
V,jugara,0,jugar,31
V,jugarais,0,jugar,31
V,jugaran,0,jugar,31
V,jugaras,0,jugar,31
V,jugare,0,jugar,31
V,jugareis,0,jugar,31
V,jugaremos,0,jugar,31
V,jugaren,0,jugar,31
V,jugares,0,jugar,31
V,jugaron,2,jugar,31
V,jugará,1,jugar,31
V,jugarán,0,jugar,31
V,jugarás,0,jugar,31
V,jugaré,0,jugar,31
V,jugaréis,0,jugar,31
V,jugaría,0,jugar,31
V,jugaríais,0,jugar,31
V,jugaríamos,0,jugar,31
V,jugarían,0,jugar,31
V,jugarías,0,jugar,31
V,jugase,0,jugar,31
V,jugaseis,0,jugar,31
V,jugasen,0,jugar,31
V,jugases,0,jugar,31
V,jugaste,0,jugar,31
V,jugasteis,0,jugar,31
V,juguemos,0,jugar,31
V,jugué,0,jugar,31
V,juguéis,0,jugar,31
V,jugábamos,0,jugar,31
V,jugáis,0,jugar,31
V,jugáramos,0,jugar,31
V,jugáremos,0,jugar,31
V,jugásemos,0,jugar,31
V,jugó,2,jugar,31
V,juguetea,0,juguetear,0
V,jugueteaba,0,juguetear,0
V,jugueteabais,0,juguetear,0
V,jugueteaban,0,juguetear,0
V,jugueteabas,0,juguetear,0
V,juguetead,0,juguetear,0
V,jugueteada,0,juguetear,0
V,jugueteadas,0,juguetear,0
V,jugueteado,0,juguetear,0
V,jugueteados,0,juguetear,0
V,jugueteamos,0,juguetear,0
V,juguetean,0,juguetear,0
V,jugueteando,0,juguetear,0
V,juguetear,0,juguetear,0
V,jugueteara,0,juguetear,0
V,juguetearais,0,juguetear,0
V,juguetearan,0,juguetear,0
V,juguetearas,0,juguetear,0
V,jugueteare,0,juguetear,0
V,jugueteareis,0,juguetear,0
V,juguetearemos,0,juguetear,0
V,juguetearen,0,juguetear,0
V,jugueteares,0,juguetear,0
V,juguetearon,0,juguetear,0
V,jugueteará,0,juguetear,0
V,juguetearán,0,juguetear,0
V,juguetearás,0,juguetear,0
V,juguetearé,0,juguetear,0
V,juguetearéis,0,juguetear,0
V,juguetearía,0,juguetear,0
V,juguetearíais,0,juguetear,0
V,juguetearíamos,0,juguetear,0
V,juguetearían,0,juguetear,0
V,juguetearías,0,juguetear,0
V,jugueteas,0,juguetear,0
V,juguetease,0,juguetear,0
V,jugueteaseis,0,juguetear,0
V,jugueteasen,0,juguetear,0
V,jugueteases,0,juguetear,0
V,jugueteaste,0,juguetear,0
V,jugueteasteis,0,juguetear,0
V,juguetee,0,juguetear,0
V,jugueteemos,0,juguetear,0
V,jugueteen,0,juguetear,0
V,juguetees,0,juguetear,0
V,jugueteo,0,juguetear,0
V,jugueteábamos,0,juguetear,0
V,jugueteáis,0,juguetear,0
V,jugueteáramos,0,juguetear,0
V,jugueteáremos,0,juguetear,0
V,jugueteásemos,0,juguetear,0
V,jugueteé,0,juguetear,0
V,jugueteéis,0,juguetear,0
V,jugueteó,0,juguetear,0
V,junta,2,juntar,101
V,juntaba,0,juntar,101
V,juntabais,0,juntar,101
V,juntaban,0,juntar,101
V,juntabas,0,juntar,101
V,juntad,0,juntar,101
V,juntada,0,juntar,101
V,juntadas,0,juntar,101
V,juntado,1,juntar,101
V,juntados,0,juntar,101
V,juntamos,0,juntar,101
V,juntan,0,juntar,101
V,juntando,0,juntar,101
V,juntar,7,juntar,101
V,juntara,0,juntar,101
V,juntarais,0,juntar,101
V,juntaran,0,juntar,101
V,juntaras,0,juntar,101
V,juntare,0,juntar,101
V,juntareis,0,juntar,101
V,juntaremos,0,juntar,101
V,juntaren,0,juntar,101
V,juntares,0,juntar,101
V,juntaron,2,juntar,101
V,juntará,0,juntar,101
V,juntarán,0,juntar,101
V,juntarás,0,juntar,101
V,juntaré,0,juntar,101
V,juntaréis,0,juntar,101
V,juntaría,0,juntar,101
V,juntaríais,0,juntar,101
V,juntaríamos,0,juntar,101
V,juntarían,0,juntar,101
V,juntarías,0,juntar,101
V,juntas,1,juntar,101
V,juntase,0,juntar,101
V,juntaseis,0,juntar,101
V,juntasen,0,juntar,101
V,juntases,0,juntar,101
V,juntaste,0,juntar,101
V,juntasteis,0,juntar,101
V,junte,0,juntar,101
V,juntemos,0,juntar,101
V,junten,0,juntar,101
V,juntes,0,juntar,101
V,junto,87,juntar,101
V,juntábamos,0,juntar,101
V,juntáis,0,juntar,101
V,juntáramos,0,juntar,101
V,juntáremos,0,juntar,101
V,juntásemos,0,juntar,101
V,junté,0,juntar,101
V,juntéis,0,juntar,101
V,juntó,1,juntar,101
V,jura,0,jurar,89
V,juraba,0,jurar,89
V,jurabais,0,jurar,89
V,juraban,0,jurar,89
V,jurabas,0,jurar,89
V,jurad,0,jurar,89
V,jurada,11,jurar,89
V,juradas,19,jurar,89
V,jurado,11,jurar,89
V,jurados,1,jurar,89
V,juramos,0,jurar,89
V,juran,0,jurar,89
V,jurando,0,jurar,89
V,jurar,32,jurar,89
V,jurara,0,jurar,89
V,jurarais,0,jurar,89
V,juraran,0,jurar,89
V,juraras,0,jurar,89
V,jurare,0,jurar,89
V,jurareis,0,jurar,89
V,juraremos,0,jurar,89
V,juraren,0,jurar,89
V,jurares,0,jurar,89
V,juraron,1,jurar,89
V,jurará,3,jurar,89
V,jurarán,0,jurar,89
V,jurarás,0,jurar,89
V,juraré,0,jurar,89
V,juraréis,0,jurar,89
V,juraría,0,jurar,89
V,juraríais,0,jurar,89
V,juraríamos,0,jurar,89
V,jurarían,0,jurar,89
V,jurarías,0,jurar,89
V,juras,0,jurar,89
V,jurase,0,jurar,89
V,juraseis,0,jurar,89
V,jurasen,0,jurar,89
V,jurases,0,jurar,89
V,juraste,0,jurar,89
V,jurasteis,0,jurar,89
V,jure,5,jurar,89
V,juremos,0,jurar,89
V,juren,1,jurar,89
V,jures,0,jurar,89
V,juro,0,jurar,89
V,jurábamos,0,jurar,89
V,juráis,0,jurar,89
V,juráramos,0,jurar,89
V,juráremos,0,jurar,89
V,jurásemos,0,jurar,89
V,juré,0,jurar,89
V,juréis,0,jurar,89
V,juró,5,jurar,89
V,justiprecia,0,justipreciar,0
V,justipreciaba,0,justipreciar,0
V,justipreciabais,0,justipreciar,0
V,justipreciaban,0,justipreciar,0
V,justipreciabas,0,justipreciar,0
V,justipreciad,0,justipreciar,0
V,justipreciada,0,justipreciar,0
V,justipreciadas,0,justipreciar,0
V,justipreciado,0,justipreciar,0
V,justipreciados,0,justipreciar,0
V,justipreciamos,0,justipreciar,0
V,justiprecian,0,justipreciar,0
V,justipreciando,0,justipreciar,0
V,justipreciar,0,justipreciar,0
V,justipreciara,0,justipreciar,0
V,justipreciarais,0,justipreciar,0
V,justipreciaran,0,justipreciar,0
V,justipreciaras,0,justipreciar,0
V,justipreciare,0,justipreciar,0
V,justipreciareis,0,justipreciar,0
V,justipreciaremos,0,justipreciar,0
V,justipreciaren,0,justipreciar,0
V,justipreciares,0,justipreciar,0
V,justipreciaron,0,justipreciar,0
V,justipreciará,0,justipreciar,0
V,justipreciarán,0,justipreciar,0
V,justipreciarás,0,justipreciar,0
V,justipreciaré,0,justipreciar,0
V,justipreciaréis,0,justipreciar,0
V,justipreciaría,0,justipreciar,0
V,justipreciaríais,0,justipreciar,0
V,justipreciaríamos,0,justipreciar,0
V,justipreciarían,0,justipreciar,0
V,justipreciarías,0,justipreciar,0
V,justiprecias,0,justipreciar,0
V,justipreciase,0,justipreciar,0
V,justipreciaseis,0,justipreciar,0
V,justipreciasen,0,justipreciar,0
V,justipreciases,0,justipreciar,0
V,justipreciaste,0,justipreciar,0
V,justipreciasteis,0,justipreciar,0
V,justiprecie,0,justipreciar,0
V,justipreciemos,0,justipreciar,0
V,justiprecien,0,justipreciar,0
V,justiprecies,0,justipreciar,0
V,justiprecio,0,justipreciar,0
V,justipreciábamos,0,justipreciar,0
V,justipreciáis,0,justipreciar,0
V,justipreciáramos,0,justipreciar,0
V,justipreciáremos,0,justipreciar,0
V,justipreciásemos,0,justipreciar,0
V,justiprecié,0,justipreciar,0
V,justipreciéis,0,justipreciar,0
V,justipreció,0,justipreciar,0
V,labra,0,labrar,0
V,labraba,0,labrar,0
V,labrabais,0,labrar,0
V,labraban,0,labrar,0
V,labrabas,0,labrar,0
V,labrad,0,labrar,0
V,labrada,0,labrar,0
V,labradas,0,labrar,0
V,labrado,0,labrar,0
V,labrados,0,labrar,0
V,labramos,0,labrar,0
V,labran,0,labrar,0
V,labrando,0,labrar,0
V,labrar,0,labrar,0
V,labrara,0,labrar,0
V,labrarais,0,labrar,0
V,labraran,0,labrar,0
V,labraras,0,labrar,0
V,labrare,0,labrar,0
V,labrareis,0,labrar,0
V,labraremos,0,labrar,0
V,labraren,0,labrar,0
V,labrares,0,labrar,0
V,labraron,0,labrar,0
V,labrará,0,labrar,0
V,labrarán,0,labrar,0
V,labrarás,0,labrar,0
V,labraré,0,labrar,0
V,labraréis,0,labrar,0
V,labraría,0,labrar,0
V,labraríais,0,labrar,0
V,labraríamos,0,labrar,0
V,labrarían,0,labrar,0
V,labrarías,0,labrar,0
V,labras,0,labrar,0
V,labrase,0,labrar,0
V,labraseis,0,labrar,0
V,labrasen,0,labrar,0
V,labrases,0,labrar,0
V,labraste,0,labrar,0
V,labrasteis,0,labrar,0
V,labre,0,labrar,0
V,labremos,0,labrar,0
V,labren,0,labrar,0
V,labres,0,labrar,0
V,labro,0,labrar,0
V,labrábamos,0,labrar,0
V,labráis,0,labrar,0
V,labráramos,0,labrar,0
V,labráremos,0,labrar,0
V,labrásemos,0,labrar,0
V,labré,0,labrar,0
V,labréis,0,labrar,0
V,labró,0,labrar,0
V,lacera,0,lacerar,0
V,laceraba,0,lacerar,0
V,lacerabais,0,lacerar,0
V,laceraban,0,lacerar,0
V,lacerabas,0,lacerar,0
V,lacerad,0,lacerar,0
V,lacerada,0,lacerar,0
V,laceradas,0,lacerar,0
V,lacerado,0,lacerar,0
V,lacerados,0,lacerar,0
V,laceramos,0,lacerar,0
V,laceran,0,lacerar,0
V,lacerando,0,lacerar,0
V,lacerar,0,lacerar,0
V,lacerara,0,lacerar,0
V,lacerarais,0,lacerar,0
V,laceraran,0,lacerar,0
V,laceraras,0,lacerar,0
V,lacerare,0,lacerar,0
V,lacerareis,0,lacerar,0
V,laceraremos,0,lacerar,0
V,laceraren,0,lacerar,0
V,lacerares,0,lacerar,0
V,laceraron,0,lacerar,0
V,lacerará,0,lacerar,0
V,lacerarán,0,lacerar,0
V,lacerarás,0,lacerar,0
V,laceraré,0,lacerar,0
V,laceraréis,0,lacerar,0
V,laceraría,0,lacerar,0
V,laceraríais,0,lacerar,0
V,laceraríamos,0,lacerar,0
V,lacerarían,0,lacerar,0
V,lacerarías,0,lacerar,0
V,laceras,0,lacerar,0
V,lacerase,0,lacerar,0
V,laceraseis,0,lacerar,0
V,lacerasen,0,lacerar,0
V,lacerases,0,lacerar,0
V,laceraste,0,lacerar,0
V,lacerasteis,0,lacerar,0
V,lacere,0,lacerar,0
V,laceremos,0,lacerar,0
V,laceren,0,lacerar,0
V,laceres,0,lacerar,0
V,lacero,0,lacerar,0
V,lacerábamos,0,lacerar,0
V,laceráis,0,lacerar,0
V,laceráramos,0,lacerar,0
V,laceráremos,0,lacerar,0
V,lacerásemos,0,lacerar,0
V,laceré,0,lacerar,0
V,laceréis,0,lacerar,0
V,laceró,0,lacerar,0
V,lacta,0,lactar,0
V,lactaba,0,lactar,0
V,lactabais,0,lactar,0
V,lactaban,0,lactar,0
V,lactabas,0,lactar,0
V,lactad,0,lactar,0
V,lactada,0,lactar,0
V,lactadas,0,lactar,0
V,lactado,0,lactar,0
V,lactados,0,lactar,0
V,lactamos,0,lactar,0
V,lactan,0,lactar,0
V,lactando,0,lactar,0
V,lactar,0,lactar,0
V,lactara,0,lactar,0
V,lactarais,0,lactar,0
V,lactaran,0,lactar,0
V,lactaras,0,lactar,0
V,lactare,0,lactar,0
V,lactareis,0,lactar,0
V,lactaremos,0,lactar,0
V,lactaren,0,lactar,0
V,lactares,0,lactar,0
V,lactaron,0,lactar,0
V,lactará,0,lactar,0
V,lactarán,0,lactar,0
V,lactarás,0,lactar,0
V,lactaré,0,lactar,0
V,lactaréis,0,lactar,0
V,lactaría,0,lactar,0
V,lactaríais,0,lactar,0
V,lactaríamos,0,lactar,0
V,lactarían,0,lactar,0
V,lactarías,0,lactar,0
V,lactas,0,lactar,0
V,lactase,0,lactar,0
V,lactaseis,0,lactar,0
V,lactasen,0,lactar,0
V,lactases,0,lactar,0
V,lactaste,0,lactar,0
V,lactasteis,0,lactar,0
V,lacte,0,lactar,0
V,lactemos,0,lactar,0
V,lacten,0,lactar,0
V,lactes,0,lactar,0
V,lacto,0,lactar,0
V,lactábamos,0,lactar,0
V,lactáis,0,lactar,0
V,lactáramos,0,lactar,0
V,lactáremos,0,lactar,0
V,lactásemos,0,lactar,0
V,lacté,0,lactar,0
V,lactéis,0,lactar,0
V,lactó,0,lactar,0
V,ladea,0,ladear,0
V,ladeaba,0,ladear,0
V,ladeabais,0,ladear,0
V,ladeaban,0,ladear,0
V,ladeabas,0,ladear,0
V,ladead,0,ladear,0
V,ladeada,0,ladear,0
V,ladeadas,0,ladear,0
V,ladeado,0,ladear,0
V,ladeados,0,ladear,0
V,ladeamos,0,ladear,0
V,ladean,0,ladear,0
V,ladeando,0,ladear,0
V,ladear,0,ladear,0
V,ladeara,0,ladear,0
V,ladearais,0,ladear,0
V,ladearan,0,ladear,0
V,ladearas,0,ladear,0
V,ladeare,0,ladear,0
V,ladeareis,0,ladear,0
V,ladearemos,0,ladear,0
V,ladearen,0,ladear,0
V,ladeares,0,ladear,0
V,ladearon,0,ladear,0
V,ladeará,0,ladear,0
V,ladearán,0,ladear,0
V,ladearás,0,ladear,0
V,ladearé,0,ladear,0
V,ladearéis,0,ladear,0
V,ladearía,0,ladear,0
V,ladearíais,0,ladear,0
V,ladearíamos,0,ladear,0
V,ladearían,0,ladear,0
V,ladearías,0,ladear,0
V,ladeas,0,ladear,0
V,ladease,0,ladear,0
V,ladeaseis,0,ladear,0
V,ladeasen,0,ladear,0
V,ladeases,0,ladear,0
V,ladeaste,0,ladear,0
V,ladeasteis,0,ladear,0
V,ladee,0,ladear,0
V,ladeemos,0,ladear,0
V,ladeen,0,ladear,0
V,ladees,0,ladear,0
V,ladeo,0,ladear,0
V,ladeábamos,0,ladear,0
V,ladeáis,0,ladear,0
V,ladeáramos,0,ladear,0
V,ladeáremos,0,ladear,0
V,ladeásemos,0,ladear,0
V,ladeé,0,ladear,0
V,ladeéis,0,ladear,0
V,ladeó,0,ladear,0
V,ladra,1,ladrar,3
V,ladraba,1,ladrar,3
V,ladrabais,0,ladrar,3
V,ladraban,0,ladrar,3
V,ladrabas,0,ladrar,3
V,ladrad,0,ladrar,3
V,ladrada,0,ladrar,3
V,ladradas,0,ladrar,3
V,ladrado,0,ladrar,3
V,ladrados,0,ladrar,3
V,ladramos,0,ladrar,3
V,ladran,0,ladrar,3
V,ladrando,1,ladrar,3
V,ladrar,0,ladrar,3
V,ladrara,0,ladrar,3
V,ladrarais,0,ladrar,3
V,ladraran,0,ladrar,3
V,ladraras,0,ladrar,3
V,ladrare,0,ladrar,3
V,ladrareis,0,ladrar,3
V,ladraremos,0,ladrar,3
V,ladraren,0,ladrar,3
V,ladrares,0,ladrar,3
V,ladraron,0,ladrar,3
V,ladrará,0,ladrar,3
V,ladrarán,0,ladrar,3
V,ladrarás,0,ladrar,3
V,ladraré,0,ladrar,3
V,ladraréis,0,ladrar,3
V,ladraría,0,ladrar,3
V,ladraríais,0,ladrar,3
V,ladraríamos,0,ladrar,3
V,ladrarían,0,ladrar,3
V,ladrarías,0,ladrar,3
V,ladras,0,ladrar,3
V,ladrase,0,ladrar,3
V,ladraseis,0,ladrar,3
V,ladrasen,0,ladrar,3
V,ladrases,0,ladrar,3
V,ladraste,0,ladrar,3
V,ladrasteis,0,ladrar,3
V,ladre,0,ladrar,3
V,ladremos,0,ladrar,3
V,ladren,0,ladrar,3
V,ladres,0,ladrar,3
V,ladro,0,ladrar,3
V,ladrábamos,0,ladrar,3
V,ladráis,0,ladrar,3
V,ladráramos,0,ladrar,3
V,ladráremos,0,ladrar,3
V,ladrásemos,0,ladrar,3
V,ladré,0,ladrar,3
V,ladréis,0,ladrar,3
V,ladró,0,ladrar,3
V,lamenta,7,lamentar,47
V,lamentaba,0,lamentar,47
V,lamentabais,0,lamentar,47
V,lamentaban,0,lamentar,47
V,lamentabas,0,lamentar,47
V,lamentad,0,lamentar,47
V,lamentada,0,lamentar,47
V,lamentadas,0,lamentar,47
V,lamentado,0,lamentar,47
V,lamentados,0,lamentar,47
V,lamentamos,2,lamentar,47
V,lamentan,4,lamentar,47
V,lamentando,1,lamentar,47
V,lamentar,1,lamentar,47
V,lamentara,0,lamentar,47
V,lamentarais,0,lamentar,47
V,lamentaran,0,lamentar,47
V,lamentaras,0,lamentar,47
V,lamentare,0,lamentar,47
V,lamentareis,0,lamentar,47
V,lamentaremos,0,lamentar,47
V,lamentaren,0,lamentar,47
V,lamentares,0,lamentar,47
V,lamentaron,5,lamentar,47
V,lamentará,0,lamentar,47
V,lamentarán,0,lamentar,47
V,lamentarás,0,lamentar,47
V,lamentaré,0,lamentar,47
V,lamentaréis,0,lamentar,47
V,lamentaría,0,lamentar,47
V,lamentaríais,0,lamentar,47
V,lamentaríamos,0,lamentar,47
V,lamentarían,0,lamentar,47
V,lamentarías,0,lamentar,47
V,lamentas,0,lamentar,47
V,lamentase,0,lamentar,47
V,lamentaseis,0,lamentar,47
V,lamentasen,0,lamentar,47
V,lamentases,0,lamentar,47
V,lamentaste,0,lamentar,47
V,lamentasteis,0,lamentar,47
V,lamente,0,lamentar,47
V,lamentemos,0,lamentar,47
V,lamenten,0,lamentar,47
V,lamentes,0,lamentar,47
V,lamento,0,lamentar,47
V,lamentábamos,0,lamentar,47
V,lamentáis,0,lamentar,47
V,lamentáramos,0,lamentar,47
V,lamentáremos,0,lamentar,47
V,lamentásemos,0,lamentar,47
V,lamenté,0,lamentar,47
V,lamentéis,0,lamentar,47
V,lamentó,27,lamentar,47
V,lama,0,lamer,2
V,lamamos,0,lamer,2
V,laman,0,lamer,2
V,lamas,0,lamer,2
V,lame,0,lamer,2
V,lamed,0,lamer,2
V,lamemos,0,lamer,2
V,lamen,2,lamer,2
V,lamer,0,lamer,2
V,lameremos,0,lamer,2
V,lamerá,0,lamer,2
V,lamerán,0,lamer,2
V,lamerás,0,lamer,2
V,lameré,0,lamer,2
V,lameréis,0,lamer,2
V,lamería,0,lamer,2
V,lameríais,0,lamer,2
V,lameríamos,0,lamer,2
V,lamerían,0,lamer,2
V,lamerías,0,lamer,2
V,lames,0,lamer,2
V,lamida,0,lamer,2
V,lamidas,0,lamer,2
V,lamido,0,lamer,2
V,lamidos,0,lamer,2
V,lamiendo,0,lamer,2
V,lamiera,0,lamer,2
V,lamierais,0,lamer,2
V,lamieran,0,lamer,2
V,lamieras,0,lamer,2
V,lamiere,0,lamer,2
V,lamiereis,0,lamer,2
V,lamieren,0,lamer,2
V,lamieres,0,lamer,2
V,lamieron,0,lamer,2
V,lamiese,0,lamer,2
V,lamieseis,0,lamer,2
V,lamiesen,0,lamer,2
V,lamieses,0,lamer,2
V,lamimos,0,lamer,2
V,lamiste,0,lamer,2
V,lamisteis,0,lamer,2
V,lamiéramos,0,lamer,2
V,lamiéremos,0,lamer,2
V,lamiésemos,0,lamer,2
V,lamió,0,lamer,2
V,lamo,0,lamer,2
V,lamáis,0,lamer,2
V,laméis,0,lamer,2
V,lamí,0,lamer,2
V,lamía,0,lamer,2
V,lamíais,0,lamer,2
V,lamíamos,0,lamer,2
V,lamían,0,lamer,2
V,lamías,0,lamer,2
V,lance,0,lanzar,52
V,lancemos,0,lanzar,52
V,lancen,2,lanzar,52
V,lances,0,lanzar,52
V,lancé,0,lanzar,52
V,lancéis,0,lanzar,52
V,lanza,8,lanzar,52
V,lanzaba,0,lanzar,52
V,lanzabais,0,lanzar,52
V,lanzaban,0,lanzar,52
V,lanzabas,0,lanzar,52
V,lanzad,0,lanzar,52
V,lanzada,3,lanzar,52
V,lanzadas,0,lanzar,52
V,lanzado,7,lanzar,52
V,lanzados,2,lanzar,52
V,lanzamos,0,lanzar,52
V,lanzan,3,lanzar,52
V,lanzando,1,lanzar,52
V,lanzar,4,lanzar,52
V,lanzara,0,lanzar,52
V,lanzarais,0,lanzar,52
V,lanzaran,0,lanzar,52
V,lanzaras,0,lanzar,52
V,lanzare,0,lanzar,52
V,lanzareis,0,lanzar,52
V,lanzaremos,0,lanzar,52
V,lanzaren,0,lanzar,52
V,lanzares,0,lanzar,52
V,lanzaron,5,lanzar,52
V,lanzará,2,lanzar,52
V,lanzarán,1,lanzar,52
V,lanzarás,0,lanzar,52
V,lanzaré,0,lanzar,52
V,lanzaréis,0,lanzar,52
V,lanzaría,0,lanzar,52
V,lanzaríais,0,lanzar,52
V,lanzaríamos,0,lanzar,52
V,lanzarían,0,lanzar,52
V,lanzarías,0,lanzar,52
V,lanzas,1,lanzar,52
V,lanzase,0,lanzar,52
V,lanzaseis,0,lanzar,52
V,lanzasen,0,lanzar,52
V,lanzases,0,lanzar,52
V,lanzaste,0,lanzar,52
V,lanzasteis,0,lanzar,52
V,lanzo,0,lanzar,52
V,lanzábamos,0,lanzar,52
V,lanzáis,0,lanzar,52
V,lanzáramos,0,lanzar,52
V,lanzáremos,0,lanzar,52
V,lanzásemos,0,lanzar,52
V,lanzó,13,lanzar,52
V,lapida,0,lapidar,0
V,lapidaba,0,lapidar,0
V,lapidabais,0,lapidar,0
V,lapidaban,0,lapidar,0
V,lapidabas,0,lapidar,0
V,lapidad,0,lapidar,0
V,lapidada,0,lapidar,0
V,lapidadas,0,lapidar,0
V,lapidado,0,lapidar,0
V,lapidados,0,lapidar,0
V,lapidamos,0,lapidar,0
V,lapidan,0,lapidar,0
V,lapidando,0,lapidar,0
V,lapidar,0,lapidar,0
V,lapidara,0,lapidar,0
V,lapidarais,0,lapidar,0
V,lapidaran,0,lapidar,0
V,lapidaras,0,lapidar,0
V,lapidare,0,lapidar,0
V,lapidareis,0,lapidar,0
V,lapidaremos,0,lapidar,0
V,lapidaren,0,lapidar,0
V,lapidares,0,lapidar,0
V,lapidaron,0,lapidar,0
V,lapidará,0,lapidar,0
V,lapidarán,0,lapidar,0
V,lapidarás,0,lapidar,0
V,lapidaré,0,lapidar,0
V,lapidaréis,0,lapidar,0
V,lapidaría,0,lapidar,0
V,lapidaríais,0,lapidar,0
V,lapidaríamos,0,lapidar,0
V,lapidarían,0,lapidar,0
V,lapidarías,0,lapidar,0
V,lapidas,0,lapidar,0
V,lapidase,0,lapidar,0
V,lapidaseis,0,lapidar,0
V,lapidasen,0,lapidar,0
V,lapidases,0,lapidar,0
V,lapidaste,0,lapidar,0
V,lapidasteis,0,lapidar,0
V,lapide,0,lapidar,0
V,lapidemos,0,lapidar,0
V,lapiden,0,lapidar,0
V,lapides,0,lapidar,0
V,lapido,0,lapidar,0
V,lapidábamos,0,lapidar,0
V,lapidáis,0,lapidar,0
V,lapidáramos,0,lapidar,0
V,lapidáremos,0,lapidar,0
V,lapidásemos,0,lapidar,0
V,lapidé,0,lapidar,0
